Time	Amplitude
6.24000	-3.77406
6.25000	4.51591
6.26000	8.00500
6.27000	-16.79710
6.28000	-2.75437
6.29000	4.00826
6.30000	12.11210
6.31000	8.81541
6.32000	3.28889
6.33000	-4.53460
6.34000	-1.14104
6.35000	-2.32129
6.36000	-1.74375
6.37000	-3.50476
6.38000	-3.92998
6.39000	4.86496
6.40000	0.82266
6.41000	4.78463
6.42000	2.53968
6.43000	4.62013
6.44000	-3.24993
6.45000	0.31355
6.46000	-12.58590
6.47000	0.48500
6.48000	-0.71121
6.49000	7.39321
6.50000	4.09016
6.51000	-0.99118
6.52000	3.36671
6.53000	-1.53499
6.54000	1.42951
6.55000	3.76347
6.56000	-7.39693
6.57000	-3.49582
6.58000	9.86283
6.59000	-1.17506
6.60000	-0.34472
6.61000	1.95434
6.62000	-7.26909
6.63000	4.69642
6.64000	11.47310
6.65000	-2.92137
6.66000	7.43873
6.67000	0.16891
6.68000	-1.61080
6.69000	1.22461
6.70000	-5.11982
6.71000	-0.91570
6.72000	3.60968
6.73000	4.28561
6.74000	6.73016
6.75000	-0.97793
6.76000	-6.79839
6.77000	-7.18537
6.78000	3.87357
6.79000	-6.11000
6.80000	-3.08457
6.81000	-9.32194
6.82000	-8.79583
6.83000	0.72242
6.84000	-4.50332
6.85000	-0.33612
6.86000	-2.87432
6.87000	-2.86082
6.88000	5.74960
6.89000	4.03700
6.90000	6.86283
6.91000	2.29725
6.92000	0.44666
6.93000	9.72844
6.94000	6.06120
6.95000	1.18739
6.96000	7.47960
6.97000	0.24773
6.98000	5.79203
6.99000	-0.57954
7.00000	5.00576
7.01000	-6.69179
7.02000	-0.24563
7.03000	-1.51542
7.04000	5.88522
7.05000	-5.16241
7.06000	-2.15674
7.07000	4.16840
7.08000	0.45127
7.09000	4.96349
7.10000	-3.04648
7.11000	4.82134
7.12000	-0.01145
7.13000	-1.03764
7.14000	11.05990
7.15000	-0.05594
7.16000	3.74069
7.17000	3.01611
7.18000	-1.39648
7.19000	-2.00739
7.20000	-2.13102
7.21000	-8.93368
7.22000	0.89717
7.23000	-1.37238
7.24000	-3.35201
7.25000	-3.88697
7.26000	3.36689
7.27000	-6.87017
7.28000	1.39105
7.29000	-5.50422
7.30000	8.11192
7.31000	-2.73754
7.32000	-8.04044
7.33000	9.73242
7.34000	6.31321
7.35000	1.82887
7.36000	-7.51709
7.37000	4.49790
7.38000	2.44740
7.39000	3.61389
7.40000	-1.51667
7.41000	-4.42260
7.42000	7.70339
7.43000	-0.89103
7.44000	-3.77361
7.45000	2.75121
7.46000	-0.93625
7.47000	8.27111
7.48000	-6.29584
7.49000	6.02635
7.50000	1.50423
7.51000	-0.70492
7.52000	2.71998
7.53000	8.49145
7.54000	3.43272
7.55000	-4.25747
7.56000	0.68092
7.57000	-5.21256
7.58000	3.59937
7.59000	0.50342
7.60000	-3.78360
7.61000	3.32426
7.62000	0.18999
7.63000	-2.28842
7.64000	7.80723
7.65000	3.58067
7.66000	-3.03899
7.67000	-9.09445
7.68000	-0.61005
7.69000	-0.52720
7.70000	-2.53612
7.71000	-3.75996
7.72000	-0.44952
7.73000	-4.86450
7.74000	-0.36455
7.75000	-5.77566
7.76000	4.03524
7.77000	-2.30542
7.78000	-3.25909
7.79000	5.85363
7.80000	-5.39862
7.81000	3.25024
7.82000	-7.67338
7.83000	-3.39388
7.84000	-5.72907
7.85000	-4.38718
7.86000	7.81896
7.87000	-2.14640
7.88000	-3.36108
7.89000	5.52306
7.90000	4.79118
7.91000	-1.29403
7.92000	6.04720
7.93000	-1.67918
7.94000	2.76835
7.95000	3.54858
7.96000	-10.01350
7.97000	-0.71899
7.98000	2.46407
7.99000	0.22094
8.00000	-0.48072
8.01000	3.50389
8.02000	-9.54699
8.03000	0.93564
8.04000	-3.05788
8.05000	-1.41003
8.06000	2.22772
8.07000	4.35224
8.08000	0.68400
8.09000	1.07206
8.10000	3.18470
8.11000	6.85497
8.12000	2.77689
8.13000	7.97581
8.14000	-1.88020
8.15000	-8.48566
8.16000	1.91485
8.17000	0.10357
8.18000	1.22533
8.19000	-2.16188
8.20000	-1.34192
8.21000	1.73586
8.22000	-1.60245
8.23000	-5.50485
8.24000	-0.00902
8.25000	1.61587
8.26000	7.49599
8.27000	3.68066
8.28000	8.83885
8.29000	-3.77621
8.30000	3.99021
8.31000	-0.82793
8.32000	-4.97949
8.33000	0.91627
8.34000	2.55070
8.35000	-1.40124
8.36000	6.80396
8.37000	12.86300
8.38000	4.19293
8.39000	-4.08484
8.40000	-0.18549
8.41000	-2.88018
8.42000	3.98709
8.43000	6.24172
8.44000	-10.64310
8.45000	-0.13435
8.46000	-0.10678
8.47000	0.80941
8.48000	0.45147
8.49000	2.20558
8.50000	-0.16641
8.51000	3.03313
8.52000	1.00969
8.53000	3.21067
8.54000	4.47860
8.55000	3.24701
8.56000	-1.82523
8.57000	0.65902
8.58000	-1.17984
8.59000	-3.11263
8.60000	7.08176
8.61000	-5.81351
8.62000	3.84349
8.63000	-11.49460
8.64000	3.31790
8.65000	2.64725
8.66000	-6.41152
8.67000	1.44270
8.68000	1.13417
8.69000	-2.46607
8.70000	1.25515
8.71000	-7.27623
8.72000	-8.05916
8.73000	0.28222
8.74000	-9.70241
8.75000	-8.44784
8.76000	-5.45998
8.77000	-6.55677
8.78000	-11.39190
8.79000	-8.89294
8.80000	-0.00761
8.81000	-1.60911
8.82000	-1.01676
8.83000	-4.23856
8.84000	2.64792
8.85000	-7.57279
8.86000	-3.32987
8.87000	-2.08411
8.88000	4.43285
8.89000	-5.16877
8.90000	-3.19155
8.91000	-1.40230
8.92000	9.39137
8.93000	1.76016
8.94000	-1.35167
8.95000	-3.82327
8.96000	-6.52753
8.97000	-6.57861
8.98000	-8.37324
8.99000	0.19365
9.00000	-3.74682
9.01000	5.32044
9.02000	7.66490
9.03000	-2.87263
9.04000	2.64968
9.05000	2.30418
9.06000	-4.59626
9.07000	-9.35052
9.08000	-6.31987
9.09000	-13.28300
9.10000	-8.11367
9.11000	-2.56205
9.12000	12.58440
9.13000	6.46153
9.14000	1.43286
9.15000	2.41661
9.16000	10.80080
9.17000	1.29192
9.18000	-3.30217
9.19000	10.34570
9.20000	0.01898
9.21000	4.91640
9.22000	5.36717
9.23000	-4.82239
9.24000	-1.08653
9.25000	2.29202
9.26000	4.40572
9.27000	0.10596
9.28000	-4.87758
9.29000	2.95242
9.30000	-0.89276
9.31000	-1.21181
9.32000	1.69597
9.33000	2.92508
9.34000	0.16928
9.35000	0.20374
9.36000	-1.72645
9.37000	0.00599
9.38000	7.09764
9.39000	3.08776
9.40000	8.89330
9.41000	0.48545
9.42000	-2.41835
9.43000	-0.97870
9.44000	-0.02112
9.45000	2.42093
9.46000	-0.95815
9.47000	5.02892
9.48000	5.65074
9.49000	6.56200
9.50000	-3.50315
9.51000	5.05213
9.52000	-2.57623
9.53000	-13.91730
9.54000	6.13905
9.55000	3.95573
9.56000	0.64912
9.57000	3.21422
9.58000	-7.16284
9.59000	-1.65201
9.60000	8.25290
9.61000	-6.16639
9.62000	-5.70081
9.63000	1.49441
9.64000	3.20390
9.65000	0.94413
9.66000	5.95838
9.67000	3.08386
9.68000	-4.08216
9.69000	-1.07399
9.70000	-3.50506
9.71000	4.85211
9.72000	8.99240
9.73000	2.06539
9.74000	6.50106
9.75000	9.64986
9.76000	-0.38008
9.77000	-8.06862
9.78000	-5.68239
9.79000	-6.52580
9.80000	-3.14668
9.81000	-5.23170
9.82000	3.23711
9.83000	1.68981
9.84000	9.08374
9.85000	3.44661
9.86000	-0.21668
9.87000	-10.57250
9.88000	3.41693
9.89000	-5.43325
9.90000	-1.21483
9.91000	2.79280
9.92000	-11.77540
9.93000	3.15853
9.94000	-10.67720
9.95000	5.39828
9.96000	5.36498
9.97000	-2.61692
9.98000	-6.65160
9.99000	7.75312
10.00000	2.86161
10.01000	-5.19866
10.02000	-1.37078
10.03000	0.93915
10.04000	-8.56476
10.05000	-9.08534
10.06000	-3.57925
10.07000	9.15525
10.08000	-0.88124
10.09000	-2.04353
10.10000	1.55129
10.11000	2.82296
10.12000	0.97495
10.13000	-1.32908
10.14000	-5.52492
10.15000	9.50589
10.16000	-2.00916
10.17000	-3.58957
10.18000	-6.50625
10.19000	12.68000
10.20000	5.15661
10.21000	0.75264
10.22000	-3.00914
10.23000	6.34045
10.24000	-0.02002
10.25000	-1.40051
10.26000	-4.03947
10.27000	-3.01593
10.28000	-5.96432
10.29000	-1.34916
10.30000	5.79628
10.31000	10.03870
10.32000	5.56967
10.33000	7.72210
10.34000	4.49360
10.35000	4.54411
10.36000	4.32521
10.37000	1.43028
10.38000	0.09406
10.39000	-0.03931
10.40000	3.96419
10.41000	11.38360
10.42000	2.12198
10.43000	2.37155
10.44000	-5.26034
10.45000	-8.24458
10.46000	2.92793
10.47000	-4.96126
10.48000	4.52523
10.49000	-4.57480
10.50000	7.86977
10.51000	-2.98856
10.52000	-0.22081
10.53000	3.53408
10.54000	-5.97569
10.55000	3.92924
10.56000	1.36997
10.57000	7.38535
10.58000	2.99966
10.59000	-0.02522
10.60000	-0.91647
10.61000	-6.56336
10.62000	-3.66851
10.63000	-2.87339
10.64000	-8.42968
10.65000	10.54510
10.66000	7.12734
10.67000	0.97347
10.68000	-1.39430
10.69000	-3.41428
10.70000	-6.51073
10.71000	3.15440
10.72000	-5.98589
10.73000	-8.05727
10.74000	-2.86223
10.75000	9.50506
10.76000	1.06698
10.77000	-5.83723
10.78000	-3.20120
10.79000	-0.42978
10.80000	1.53705
10.81000	-8.28969
10.82000	-0.55020
10.83000	2.17064
10.84000	4.60337
10.85000	13.13270
10.86000	-3.09530
10.87000	-4.01221
10.88000	-0.99364
10.89000	0.81484
10.90000	-2.15795
10.91000	-7.04493
10.92000	-0.96235
10.93000	1.32046
10.94000	10.37040
10.95000	3.91738
10.96000	-4.28736
10.97000	-2.07521
10.98000	4.75655
10.99000	-8.23303
11.00000	-8.01241
11.01000	9.78618
11.02000	6.56531
11.03000	6.30135
11.04000	-1.27292
11.05000	-6.20901
11.06000	4.91606
11.07000	-3.28252
11.08000	2.72390
11.09000	-7.64798
11.10000	-6.50034
11.11000	0.67910
11.12000	-5.70500
11.13000	-5.42560
11.14000	1.55741
11.15000	3.84493
11.16000	10.32380
11.17000	5.60257
11.18000	-0.35964
11.19000	1.18265
11.20000	-1.50761
11.21000	-3.16225
11.22000	-3.78905
11.23000	-0.00097
11.24000	5.73935
11.25000	0.53549
11.26000	-2.15447
11.27000	4.28069
11.28000	-8.27843
11.29000	-3.99248
11.30000	-9.95154
11.31000	-0.33145
11.32000	8.17397
11.33000	-2.11443
11.34000	0.67446
11.35000	5.17561
11.36000	-2.80294
11.37000	-0.92931
11.38000	2.90959
11.39000	2.30350
11.40000	3.00987
11.41000	8.34372
11.42000	-3.30632
11.43000	3.41443
11.44000	-0.75612
11.45000	4.20134
11.46000	-4.74266
11.47000	-3.07352
11.48000	9.87224
11.49000	2.71217
11.50000	-2.83416
11.51000	-3.73911
11.52000	3.56200
11.53000	6.43902
11.54000	4.45715
11.55000	1.42192
11.56000	6.68123
11.57000	4.24018
11.58000	0.60642
11.59000	0.20298
11.60000	-3.55791
11.61000	2.51151
11.62000	6.20643
11.63000	-4.33932
11.64000	2.05036
11.65000	0.19019
11.66000	0.70857
11.67000	-8.99683
11.68000	-5.34950
11.69000	-3.13578
11.70000	-11.01390
11.71000	-1.17926
11.72000	2.03990
11.73000	4.03476
11.74000	-4.51022
11.75000	4.30364
11.76000	2.49903
11.77000	2.36505
11.78000	-1.32452
11.79000	4.21084
11.80000	-3.69812
11.81000	-2.24670
11.82000	-4.14279
11.83000	-3.61715
11.84000	1.86487
11.85000	-2.44919
11.86000	-2.20714
11.87000	-8.11297
11.88000	0.52338
11.89000	-3.74607
11.90000	-5.54950
11.91000	-7.61867
11.92000	0.15016
11.93000	4.91587
11.94000	-6.53378
11.95000	6.28510
11.96000	6.13645
11.97000	5.95608
11.98000	-3.96860
11.99000	-1.19102
12.00000	1.99090
12.01000	-4.57809
12.02000	1.91893
12.03000	-0.13548
12.04000	0.22579
12.05000	-2.25705
12.06000	0.46168
12.07000	9.20646
12.08000	0.35878
12.09000	4.46478
12.10000	-0.02874
12.11000	0.20236
12.12000	2.69848
12.13000	2.05126
12.14000	-2.19037
12.15000	4.18268
12.16000	2.21625
12.17000	0.38141
12.18000	1.31332
12.19000	2.42342
12.20000	-1.56597
12.21000	-1.76963
12.22000	4.81741
12.23000	-5.17303
12.24000	-8.68810
12.25000	12.33650
12.26000	-5.59962
12.27000	3.93990
12.28000	-2.83514
12.29000	3.64892
12.30000	-4.05474
12.31000	3.73785
12.32000	-0.30101
12.33000	2.42987
12.34000	2.62593
12.35000	-1.84309
12.36000	1.94342
12.37000	14.13040
12.38000	7.80228
12.39000	3.36461
12.40000	3.29290
12.41000	1.81589
12.42000	0.46528
12.43000	12.07140
12.44000	-4.27128
12.45000	7.62850
12.46000	-4.84658
12.47000	0.37636
12.48000	-4.52538
12.49000	-0.82889
12.50000	3.10413
12.51000	0.08855
12.52000	-4.00809
12.53000	5.93358
12.54000	-4.26196
12.55000	0.06064
12.56000	0.91156
12.57000	-0.06142
12.58000	-3.41176
12.59000	-3.40600
12.60000	0.52448
12.61000	-4.34154
12.62000	2.13068
12.63000	2.08066
12.64000	-2.39586
12.65000	1.78417
12.66000	7.39462
12.67000	1.18920
12.68000	-8.27114
12.69000	5.84075
12.70000	3.17876
12.71000	-9.05782
12.72000	-4.56089
12.73000	4.08782
12.74000	-1.51641
12.75000	7.28982
12.76000	-0.26962
12.77000	1.27702
12.78000	-4.33849
12.79000	-10.99950
12.80000	3.06037
12.81000	-0.89562
12.82000	-3.49050
12.83000	-5.01812
12.84000	0.47379
12.85000	-3.85294
12.86000	-2.48437
12.87000	4.04338
12.88000	5.81167
12.89000	6.30120
12.90000	-3.31921
12.91000	-0.98963
12.92000	-3.00432
12.93000	4.36977
12.94000	-4.38597
12.95000	3.46114
12.96000	-0.26789
12.97000	-3.56002
12.98000	-0.14856
12.99000	2.12188
13.00000	3.47112
13.01000	-0.58035
13.02000	-3.07416
13.03000	8.43365
13.04000	1.23704
13.05000	3.98978
13.06000	-6.23770
13.07000	0.67921
13.08000	-2.71807
13.09000	2.27372
13.10000	8.66042
13.11000	-2.94806
13.12000	-2.96591
13.13000	-5.50177
13.14000	-9.16330
13.15000	6.79941
13.16000	-2.49399
13.17000	2.26902
13.18000	-2.05115
13.19000	-0.00065
13.20000	-1.34112
13.21000	1.42916
13.22000	-4.96649
13.23000	-5.56037
13.24000	-3.61108
13.25000	4.32549
13.26000	-6.25377
13.27000	3.40858
13.28000	-0.34428
13.29000	0.67956
