Time	Amplitude
2.32000	1.86995
2.33000	-0.17001
2.34000	1.64943
2.35000	-0.23715
2.36000	2.04124
2.37000	-0.25130
2.38000	1.66482
2.39000	-0.63330
2.40000	1.63395
2.41000	-0.26927
2.42000	1.52807
2.43000	-0.53934
2.44000	0.93092
2.45000	-0.33755
2.46000	0.96883
2.47000	-0.10000
2.48000	0.28134
2.49000	-0.26529
2.50000	0.00000
2.51000	0.26529
2.52000	-0.28134
2.53000	0.10000
2.54000	-0.96883
2.55000	0.33755
2.56000	-0.93092
2.57000	0.53934
2.58000	-1.52807
2.59000	0.26927
2.60000	-1.63395
2.61000	0.63330
2.62000	-1.66482
2.63000	0.25130
2.64000	-2.04124
2.65000	0.23715
2.66000	-1.64943
2.67000	0.17001
2.68000	-1.86995
2.69000	-0.36699
2.70000	-1.59762
2.71000	-0.24844
2.72000	-1.26967
2.73000	-0.83611
2.74000	-1.32610
2.75000	-1.00000
2.76000	-0.66995
2.77000	-1.14812
2.78000	-0.69491
2.79000	-1.68872
2.80000	-0.30449
2.81000	-1.49257
2.82000	0.06029
2.83000	-1.92262
2.84000	-0.03923
2.85000	-1.85518
2.86000	0.50021
2.87000	-1.70924
2.88000	0.29573
2.89000	-1.90815
2.90000	0.45838
2.91000	-1.34093
2.92000	0.56456
2.93000	-1.39090
2.94000	0.19467
2.95000	-0.95558
2.96000	0.47145
2.97000	-0.47476
2.98000	0.03067
2.99000	-0.39087
3.00000	0.00000
3.01000	0.39087
3.02000	-0.03067
3.03000	0.47476
3.04000	-0.47145
3.05000	0.95558
3.06000	-0.19467
3.07000	1.39090
3.08000	-0.56456
3.09000	1.34093
3.10000	-0.45838
3.11000	1.90815
3.12000	-0.29573
3.13000	1.70924
3.14000	-0.50021
3.15000	1.85518
3.16000	0.03923
3.17000	1.92262
3.18000	-0.06029
3.19000	1.49257
3.20000	0.30449
3.21000	1.68872
3.22000	0.69491
3.23000	1.14812
3.24000	0.66995
3.25000	1.00000
3.26000	1.32610
3.27000	0.83611
3.28000	1.26967
3.29000	0.24844
3.30000	1.59762
3.31000	0.36699
3.32000	1.86995
3.33000	-0.17001
3.34000	1.64943
3.35000	-0.23715
3.36000	2.04124
3.37000	-0.25130
3.38000	1.66482
3.39000	-0.63330
3.40000	1.63395
3.41000	-0.26927
3.42000	1.52807
3.43000	-0.53934
3.44000	0.93092
3.45000	-0.33755
3.46000	0.96883
3.47000	-0.10000
3.48000	0.28134
3.49000	-0.26529
3.50000	0.00000
3.51000	0.26529
3.52000	-0.28134
3.53000	0.10000
3.54000	-0.96883
3.55000	0.33755
3.56000	-0.93092
3.57000	0.53934
3.58000	-1.52807
3.59000	0.26927
3.60000	-1.63395
3.61000	0.63330
3.62000	-1.66482
3.63000	0.25130
3.64000	-2.04124
3.65000	0.23715
3.66000	-1.64943
3.67000	0.17001
3.68000	-1.86995
3.69000	-0.36699
3.70000	-1.59762
3.71000	-0.24844
3.72000	-1.26967
3.73000	-0.83611
3.74000	-1.32610
3.75000	-1.00000
3.76000	-0.66995
3.77000	-1.14812
3.78000	-0.69491
3.79000	-1.68872
3.80000	-0.30449
3.81000	-1.49257
3.82000	0.06029
3.83000	-1.92262
3.84000	-0.03923
3.85000	-1.85518
3.86000	0.50021
3.87000	-1.70924
3.88000	0.29573
3.89000	-1.90815
3.90000	0.45838
3.91000	-1.34093
3.92000	0.56456
3.93000	-1.39090
3.94000	0.19467
3.95000	-0.95558
3.96000	0.47145
3.97000	-0.47476
3.98000	0.03067
3.99000	-0.39087
4.00000	0.00000
4.01000	0.39087
4.02000	-0.03067
4.03000	0.47476
4.04000	-0.47145
4.05000	0.95558
4.06000	-0.19467
4.07000	1.39090
4.08000	-0.56456
4.09000	1.34093
4.10000	-0.45838
4.11000	1.90815
4.12000	-0.29573
4.13000	1.70924
4.14000	-0.50021
4.15000	1.85518
4.16000	0.03923
4.17000	1.92262
4.18000	-0.06029
4.19000	1.49257
4.20000	0.30449
4.21000	1.68872
4.22000	0.69491
4.23000	1.14812
4.24000	0.66995
4.25000	1.00000
4.26000	1.32610
4.27000	0.83611
4.28000	1.26967
4.29000	0.24844
4.30000	1.59762
4.31000	0.36699
4.32000	1.86995
4.33000	-0.17001
4.34000	1.64943
4.35000	-0.23715
4.36000	2.04124
4.37000	-0.25130
4.38000	1.66482
4.39000	-0.63330
4.40000	1.63395
4.41000	-0.26927
4.42000	1.52807
4.43000	-0.53934
4.44000	0.93092
4.45000	-0.33755
4.46000	0.96883
4.47000	-0.10000
4.48000	0.28134
4.49000	-0.26529
4.50000	0.00000
4.51000	0.26529
4.52000	-0.28134
4.53000	0.10000
4.54000	-0.96883
4.55000	0.33755
4.56000	-0.93092
4.57000	0.53934
4.58000	-1.52807
4.59000	0.26927
4.60000	-1.63395
4.61000	0.63330
4.62000	-1.66482
4.63000	0.25130
4.64000	-2.04124
4.65000	0.23715
4.66000	-1.64943
4.67000	0.17001
4.68000	-1.86995
4.69000	-0.36699
4.70000	-1.59762
4.71000	-0.24844
4.72000	-1.26967
4.73000	-0.83611
4.74000	-1.32610
4.75000	-1.00000
4.76000	-0.66995
4.77000	-1.14812
4.78000	-0.69491
4.79000	-1.68872
4.80000	-0.30449
4.81000	-1.49257
4.82000	0.06029
4.83000	-1.92262
4.84000	-0.03923
4.85000	-1.85518
4.86000	0.50021
4.87000	-1.70924
4.88000	0.29573
4.89000	-1.90815
4.90000	0.45838
4.91000	-1.34093
4.92000	0.56456
4.93000	-1.39090
4.94000	0.19467
4.95000	-0.95558
4.96000	0.47145
4.97000	-0.47476
4.98000	0.03067
4.99000	-0.39087
5	-1.76E-13
5.01	0.390868
5.02	-0.0306686
5.03	0.474761
5.04	-0.47145
5.05	0.955581
5.06	-0.194666
5.07	1.3909
5.08	-0.564564
5.09	1.34093
5.1	-0.458377
5.11	1.90815
5.12	-0.295725
5.13	1.70924
5.14	-0.500214
5.15	1.85518
5.16	0.0392295
5.17	1.92262
5.18	-0.0602946
5.19	1.49257
5.2	0.304493
5.21	1.68872
5.22	0.694907
5.23	1.14812
5.24	0.669949
5.25	1
5.26	1.3261
5.27	0.836113
5.28	1.26967
5.29	0.248443
5.3	1.59762
5.31	0.366986
5.32	1.86995
5.33	-0.170011
5.34	1.64943
5.35	-0.237145
5.36	2.04124
5.37	-0.251304
5.38	1.66482
5.39	-0.633303
5.4	1.63395
5.41	-0.269272
5.42	1.52807
5.43	-0.539342
5.44	0.930915
5.45	-0.337547
5.46	0.96883
5.47	-0.0999986
5.48	0.281335
5.49	-0.265287
5.5	-1.91E-13
5.51	0.265287
5.52	-0.281335
5.53	0.0999986
5.54	-0.96883
5.55	0.337547
5.56	-0.930915
5.57	0.539342
5.58	-1.52807
5.59	0.269272
5.6	-1.63395
5.61	0.633303
5.62	-1.66482
5.63	0.251304
5.64	-2.04124
5.65	0.237145
5.66	-1.64943
5.67	0.170011
5.68	-1.86995
5.69	-0.366986
5.7	-1.59762
5.71	-0.248443
5.72	-1.26967
5.73	-0.836113
5.74	-1.3261
5.75	-1
5.76	-0.669949
5.77	-1.14812
5.78	-0.694907
5.79	-1.68872
5.8	-0.304493
5.81	-1.49257
5.82	0.0602946
5.83	-1.92262
5.84	-0.0392295
5.85	-1.85518
5.86	0.500214
5.87	-1.70924
5.88	0.295725
5.89	-1.90815
5.9	0.458377
5.91	-1.34093
5.92	0.564564
5.93	-1.3909
5.94	0.194666
5.95	-0.955581
5.96	0.47145
5.97	-0.474761
5.98	0.0306686
5.99	-0.390868
