Time	Amplitude
1.50000	0.00000
1.51000	-0.06279
1.52000	-0.12533
1.53000	-0.18738
1.54000	-0.24869
1.55000	-0.30902
1.56000	-0.36813
1.57000	-0.42578
1.58000	-0.48175
1.59000	-0.53583
1.60000	-0.58779
1.61000	-0.63742
1.62000	-0.68455
1.63000	-0.72897
1.64000	-0.77051
1.65000	-0.80902
1.66000	-0.84433
1.67000	-0.87631
1.68000	-0.90483
1.69000	-0.92978
1.70000	-0.95106
1.71000	-0.96858
1.72000	-0.98229
1.73000	-0.99212
1.74000	-0.99803
1.75000	-1.00000
1.76000	-0.99803
1.77000	-0.99212
1.78000	-0.98229
1.79000	-0.96858
1.80000	-0.95106
1.81000	-0.92978
1.82000	-0.90483
1.83000	-0.87631
1.84000	-0.84433
1.85000	-0.80902
1.86000	-0.77051
1.87000	-0.72897
1.88000	-0.68455
1.89000	-0.63742
1.90000	-0.58779
1.91000	-0.53583
1.92000	-0.48175
1.93000	-0.42578
1.94000	-0.36813
1.95000	-0.30902
1.96000	-0.24869
1.97000	-0.18738
1.98000	-0.12533
1.99000	-0.06279
2.00000	0.00000
2.01000	0.06279
2.02000	0.12533
2.03000	0.18738
2.04000	0.24869
2.05000	0.30902
2.06000	0.36813
2.07000	0.42578
2.08000	0.48175
2.09000	0.53583
2.10000	0.58779
2.11000	0.63742
2.12000	0.68455
2.13000	0.72897
2.14000	0.77051
2.15000	0.80902
2.16000	0.84433
2.17000	0.87631
2.18000	0.90483
2.19000	0.92978
2.20000	0.95106
2.21000	0.96858
2.22000	0.98229
2.23000	0.99212
2.24000	0.99803
2.25000	1.00000
2.26000	0.99803
2.27000	0.99212
2.28000	0.98229
2.29000	0.96858
2.30000	0.95106
2.31000	0.92978
2.32000	0.90483
2.33000	0.87631
2.34000	0.84433
2.35000	0.80902
2.36000	0.77051
2.37000	0.72897
2.38000	0.68455
2.39000	0.63742
2.40000	0.58779
2.41000	0.53583
2.42000	0.48175
2.43000	0.42578
2.44000	0.36813
2.45000	0.30902
2.46000	0.24869
2.47000	0.18738
2.48000	0.12533
2.49000	0.06279
2.50000	0.00000
2.51000	-0.06279
2.52000	-0.12533
2.53000	-0.18738
2.54000	-0.24869
2.55000	-0.30902
2.56000	-0.36813
2.57000	-0.42578
2.58000	-0.48175
2.59000	-0.53583
2.60000	-0.58779
2.61000	-0.63742
2.62000	-0.68455
2.63000	-0.72897
2.64000	-0.77051
2.65000	-0.80902
2.66000	-0.84433
2.67000	-0.87631
2.68000	-0.90483
2.69000	-0.92978
2.70000	-0.95106
2.71000	-0.96858
2.72000	-0.98229
2.73000	-0.99212
2.74000	-0.99803
2.75000	-1.00000
2.76000	-0.99803
2.77000	-0.99212
2.78000	-0.98229
2.79000	-0.96858
2.80000	-0.95106
2.81000	-0.92978
2.82000	-0.90483
2.83000	-0.87631
2.84000	-0.84433
2.85000	-0.80902
2.86000	-0.77051
2.87000	-0.72897
2.88000	-0.68455
2.89000	-0.63742
2.90000	-0.58779
2.91000	-0.53583
2.92000	-0.48175
2.93000	-0.42578
2.94000	-0.36813
2.95000	-0.30902
2.96000	-0.24869
2.97000	-0.18738
2.98000	-0.12533
2.99000	-0.06279
3.00000	0.00000
3.01000	0.06279
3.02000	0.12533
3.03000	0.18738
3.04000	0.24869
3.05000	0.30902
3.06000	0.36813
3.07000	0.42578
3.08000	0.48175
3.09000	0.53583
3.10000	0.58779
3.11000	0.63742
3.12000	0.68455
3.13000	0.72897
3.14000	0.77051
3.15000	0.80902
3.16000	0.84433
3.17000	0.87631
3.18000	0.90483
3.19000	0.92978
3.20000	0.95106
3.21000	0.96858
3.22000	0.98229
3.23000	0.99212
3.24000	0.99803
3.25000	1.00000
3.26000	0.99803
3.27000	0.99212
3.28000	0.98229
3.29000	0.96858
3.30000	0.95106
3.31000	0.92978
3.32000	0.90483
3.33000	0.87631
3.34000	0.84433
3.35000	0.80902
3.36000	0.77051
3.37000	0.72897
3.38000	0.68455
3.39000	0.63742
3.40000	0.58779
3.41000	0.53583
3.42000	0.48175
3.43000	0.42578
3.44000	0.36813
3.45000	0.30902
3.46000	0.24869
3.47000	0.18738
3.48000	0.12533
3.49000	0.06279
3.50000	0.00000
3.51000	-0.06279
3.52000	-0.12533
3.53000	-0.18738
3.54000	-0.24869
3.55000	-0.30902
3.56000	-0.36813
3.57000	-0.42578
3.58000	-0.48175
3.59000	-0.53583
3.60000	-0.58779
3.61000	-0.63742
3.62000	-0.68455
3.63000	-0.72897
3.64000	-0.77051
3.65000	-0.80902
3.66000	-0.84433
3.67000	-0.87631
3.68000	-0.90483
3.69000	-0.92978
3.70000	-0.95106
3.71000	-0.96858
3.72000	-0.98229
3.73000	-0.99212
3.74000	-0.99803
3.75000	-1.00000
3.76000	-0.99803
3.77000	-0.99212
3.78000	-0.98229
3.79000	-0.96858
3.80000	-0.95106
3.81000	-0.92978
3.82000	-0.90483
3.83000	-0.87631
3.84000	-0.84433
3.85000	-0.80902
3.86000	-0.77051
3.87000	-0.72897
3.88000	-0.68455
3.89000	-0.63742
3.90000	-0.58779
3.91000	-0.53583
3.92000	-0.48175
3.93000	-0.42578
3.94000	-0.36813
3.95000	-0.30902
3.96000	-0.24869
3.97000	-0.18738
3.98000	-0.12533
3.99000	-0.06279
4.00000	0.00000
4.01000	0.06279
4.02000	0.12533
4.03000	0.18738
4.04000	0.24869
4.05000	0.30902
4.06000	0.36813
4.07000	0.42578
4.08000	0.48175
4.09000	0.53583
4.10000	0.58779
4.11000	0.63742
4.12000	0.68455
4.13000	0.72897
4.14000	0.77051
4.15000	0.80902
4.16000	0.84433
4.17000	0.87631
4.18000	0.90483
4.19000	0.92978
4.20000	0.95106
4.21000	0.96858
4.22000	0.98229
4.23000	0.99212
4.24000	0.99803
4.25000	1.00000
4.26000	0.99803
4.27000	0.99212
4.28000	0.98229
4.29000	0.96858
4.30000	0.95106
4.31000	0.92978
4.32000	0.90483
4.33000	0.87631
4.34000	0.84433
4.35000	0.80902
4.36000	0.77051
4.37000	0.72897
4.38000	0.68455
4.39000	0.63742
4.40000	0.58779
4.41000	0.53583
4.42000	0.48175
4.43000	0.42578
4.44000	0.36813
4.45000	0.30902
4.46000	0.24869
4.47000	0.18738
4.48000	0.12533
4.49000	0.06279
4.50000	0.00000
4.51000	-0.06279
4.52000	-0.12533
4.53000	-0.18738
4.54000	-0.24869
4.55000	-0.30902
4.56000	-0.36813
4.57000	-0.42578
4.58000	-0.48175
4.59000	-0.53583
4.60000	-0.58779
4.61000	-0.63742
4.62000	-0.68455
4.63000	-0.72897
4.64000	-0.77051
4.65000	-0.80902
4.66000	-0.84433
4.67000	-0.87631
4.68000	-0.90483
4.69000	-0.92978
4.70000	-0.95106
4.71000	-0.96858
4.72000	-0.98229
4.73000	-0.99212
4.74000	-0.99803
4.75000	-1.00000
4.76000	-0.99803
4.77000	-0.99212
4.78000	-0.98229
4.79000	-0.96858
4.80000	-0.95106
4.81000	-0.92978
4.82000	-0.90483
4.83000	-0.87631
4.84000	-0.84433
4.85000	-0.80902
4.86000	-0.77051
4.87000	-0.72897
4.88000	-0.68455
4.89000	-0.63742
4.90000	-0.58779
4.91000	-0.53583
4.92000	-0.48175
4.93000	-0.42578
4.94000	-0.36813
4.95000	-0.30902
4.96000	-0.24869
4.97000	-0.18738
4.98000	-0.12533
4.99000	-0.06279
